FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Monticello,2024-07-07,81.52,76.86,92.35,87.29,85.41,89.92,78.06,90,1.02,0.46,160.1,1.34,0.0,14.63,222,1010,96,78.94,2024,7,7,6,3,27,Summer,15.489999999999995,4.510000000000005,Warm,84.94144,14.63,Calm,81.52,Very Heavy,1,1.84,Very Humid,Oppressive,Low,75.67936559399968,2.6696,67.43046532846715,0.1774178832116788,14.089534671532846,7336.799999999999,1.3668
Monticello,2024-07-08,82.17,74.97,92.55,87.18,83.53,91.02,77.42,86,0.35,0.18,232.93,1.46,0.0,12.55,228,1012,96,78.64,2024,7,8,0,3,28,Summer,17.58,7.489999999999995,Warm,85.623846,12.55,Calm,82.17,Moderate,1,0.72,Very Humid,Oppressive,Moderate,78.3721370822874,1.3669,67.43046532846715,0.1774178832116788,14.739534671532851,7066.62,0.511
Monticello,2024-07-09,79.95,74.71,90.63,86.95,84.83,88.66,76.47,90,0.25,0.09,154.15,1.45,0.0,15.35,182,1011,96,77.39,2024,7,9,1,3,28,Summer,15.920000000000002,3.8299999999999983,Warm,82.90515,15.35,Calm,79.95,Moderate,1,0.36,Very Humid,Oppressive,Low,76.93061820575086,1.0555,67.43046532846715,0.1774178832116788,12.519534671532853,7195.5,0.3625
Monticello,2024-07-10,79.56,76.01,88.9,85.92,83.39,88.65,76.59,91,0.13,0.04,170.27,1.56,0.0,17.31,173,1010,96,77.37,2024,7,10,2,3,28,Summer,12.89,5.260000000000005,Warm,82.430868,17.31,Calm,79.56,Moderate,1,0.16,Very Humid,Oppressive,Low,76.78468970940496,0.8004000000000001,67.43046532846715,0.1774178832116788,12.129534671532852,7239.96,0.2028
Monticello,2024-07-11,81.04,73.6,89.73,86.59,83.12,90.84,72.64,78,0.0,0.0,291.79,2.0,0.0,14.29,311,1011,96,75.0,2024,7,11,3,3,28,Summer,16.13000000000001,7.719999999999999,Warm,83.881696,14.29,Calm,81.04,No Rain,0,0.0,Humid,Oppressive,Moderate,83.41090753340296,0.6320000000000002,67.43046532846715,0.1774178832116788,13.609534671532856,6321.120000000001,0.0
Monticello,2024-07-12,81.11,71.17,93.27,87.04,82.69,91.92,70.14,72,0.0,0.0,324.61,1.8,0.02,11.27,253,1013,96,73.37,2024,7,12,4,3,28,Summer,22.099999999999994,9.230000000000004,Warm,83.749736,11.25,Calm,81.11,No Rain,0,0.0,Humid,Oppressive,Moderate,78.6873086676826,0.6275,67.43046532846715,0.1774178832116788,13.67953467153285,5839.92,0.0
Monticello,2024-07-13,82.41,72.39,95.41,87.47,83.32,92.32,73.89,78,0.0,0.0,269.38,1.31,0.0,10.31,210,1016,96,76.23,2024,7,13,5,3,28,Summer,23.019999999999996,9.0,Warm,85.604334,10.31,Calm,82.41,No Rain,0,0.0,Humid,Oppressive,Moderate,80.66259985014625,0.6728999999999998,67.43046532846715,0.1774178832116788,14.979534671532846,6427.98,0.0
Monticello,2024-07-14,83.43,74.23,95.9,88.48,84.31,93.6,74.59,77,0.0,0.0,295.09,1.52,0.0,10.65,203,1015,96,76.98,2024,7,14,6,3,28,Summer,21.67,9.289999999999992,Warm,86.84256300000001,10.65,Calm,83.43,No Rain,0,0.0,Humid,Oppressive,Moderate,79.94727563662447,0.7323000000000003,67.43046532846715,0.1774178832116788,15.999534671532857,6424.110000000001,0.0
Monticello,2024-07-15,81.28,76.1,92.26,87.79,85.53,89.83,75.69,84,0.0,0.0,179.85,1.57,0.0,16.64,182,1013,96,77.17,2024,7,15,0,3,29,Summer,16.16000000000001,4.299999999999997,Warm,84.406816,16.64,Calm,81.28,No Rain,0,0.0,Very Humid,Oppressive,Low,80.58889346167149,0.6268,67.43046532846715,0.1774178832116788,13.849534671532851,6827.52,0.0
Monticello,2024-07-16,81.35,72.63,91.2,87.08,83.88,90.66,74.89,82,0.0,0.0,239.0,1.61,0.0,10.94,248,1012,96,76.63,2024,7,16,1,3,29,Summer,18.570000000000007,6.780000000000001,Warm,84.42130999999999,10.94,Calm,81.35,No Rain,0,0.0,Very Humid,Oppressive,Moderate,82.03291519855608,0.6318999999999997,67.43046532846715,0.1774178832116788,13.919534671532844,6670.7,0.0
Monticello,2024-07-17,80.9,74.86,89.28,86.64,84.34,88.5,75.66,85,0.0,0.0,172.41,1.86,0.0,13.06,187,1013,96,77.05,2024,7,17,2,3,29,Summer,14.420000000000002,4.159999999999997,Warm,83.95745000000001,13.06,Calm,80.9,No Rain,0,0.0,Very Humid,Oppressive,Low,80.93889285794944,0.6194000000000003,67.43046532846715,0.1774178832116788,13.469534671532855,6876.500000000001,0.0
Monticello,2024-07-18,79.69,72.91,92.08,85.78,83.32,88.59,75.03,86,0.04,0.03,179.21,1.32,0.0,12.75,193,1013,96,76.29,2024,7,18,3,3,29,Summer,19.17,5.27000000000001,Warm,82.440022,12.75,Calm,79.69,Light,1,0.12,Very Humid,Oppressive,Low,79.47369976231124,0.6172999999999998,67.43046532846715,0.1774178832116788,12.259534671532847,6853.34,0.05280000000000001
Monticello,2024-07-19,81.19,74.62,91.33,86.28,83.03,90.12,75.16,83,0.01,0.01,241.55,1.82,0.0,15.64,172,1013,96,76.78,2024,7,19,4,3,29,Summer,16.709999999999994,7.090000000000003,Warm,84.254941,15.64,Calm,81.19,Light,1,0.04,Very Humid,Oppressive,Moderate,82.02747683019953,0.6522999999999999,67.43046532846715,0.1774178832116788,13.759534671532847,6738.7699999999995,0.0182
Monticello,2024-07-20,78.02,73.33,90.37,83.7,79.95,88.12,74.63,90,2.74,1.02,141.21,1.66,0.0,12.41,161,1014,95,75.56,2024,7,20,5,3,29,Summer,17.040000000000006,8.170000000000002,Warm,80.40194,12.41,Calm,78.02,Very Heavy,1,4.08,Very Humid,Oppressive,Low,78.677303868074,5.9474,67.43046532846715,0.1774178832116788,10.589534671532846,7021.799999999999,4.5484
Monticello,2024-07-21,77.9,72.5,87.67,82.13,79.29,85.78,74.9,91,0.08,0.04,163.26,1.28,0.0,10.6,172,1013,96,75.72,2024,7,21,6,3,29,Summer,15.170000000000002,6.489999999999995,Warm,80.27237000000001,10.6,Calm,77.9,Light,1,0.16,Very Humid,Oppressive,Low,77.00254109568547,0.6062000000000003,67.43046532846715,0.1774178832116788,10.469534671532855,7088.900000000001,0.1024
Monticello,2024-07-22,79.63,72.21,93.07,84.7,80.85,90.21,74.22,85,0.23,0.18,259.01,1.55,0.0,19.64,266,1013,96,75.7,2024,7,22,0,3,30,Summer,20.86,9.36,Warm,82.331215,19.64,Calm,79.63,Moderate,1,0.72,Very Humid,Oppressive,Moderate,80.83846364402737,1.0034999999999998,67.43046532846715,0.1774178832116788,12.199534671532845,6768.549999999999,0.35650000000000004
Monticello,2024-07-23,78.84,71.65,92.86,84.98,81.75,89.22,74.42,88,0.55,0.36,218.13,1.21,0.0,14.14,194,1014,96,75.63,2024,7,23,1,3,30,Summer,21.209999999999994,7.469999999999999,Warm,81.40713600000001,14.14,Calm,78.84,Heavy,1,1.44,Very Humid,Oppressive,Moderate,78.30372420545892,1.5904000000000003,67.43046532846715,0.1774178832116788,11.409534671532853,6937.92,0.6655
Monticello,2024-07-24,79.45,74.08,88.95,85.11,82.65,87.53,76.39,91,0.09,0.06,177.67,1.68,0.0,14.92,183,1017,96,77.2,2024,7,24,2,3,30,Summer,14.870000000000005,4.8799999999999955,Warm,82.287835,14.92,Calm,79.45,Light,1,0.24,Very Humid,Oppressive,Low,77.18549475810555,0.7197000000000002,67.43046532846715,0.1774178832116788,12.019534671532853,7229.95,0.1512
Monticello,2024-07-25,80.25,75.33,92.03,86.09,83.43,90.57,75.9,88,0.89,0.21,222.69,1.82,0.0,17.34,176,1016,96,77.06,2024,7,25,3,3,30,Summer,16.700000000000003,7.139999999999986,Warm,83.2266,17.34,Calm,80.25,Heavy,1,0.84,Very Humid,Oppressive,Moderate,79.15650279897693,2.3653,67.43046532846715,0.1774178832116788,12.81953467153285,7062.0,1.6198000000000001
Monticello,2024-07-26,80.8,74.5,91.45,86.77,83.35,91.38,75.29,85,0.01,0.01,279.51,1.38,0.0,8.97,179,1013,96,76.77,2024,7,26,4,3,30,Summer,16.950000000000003,8.030000000000001,Warm,83.82939999999999,8.97,Calm,80.8,Light,1,0.04,Very Humid,Oppressive,Moderate,79.66053567703622,0.6151999999999999,67.43046532846715,0.1774178832116788,13.369534671532847,6868.0,0.0138
Monticello,2024-07-27,80.7,73.65,92.89,87.68,84.67,91.0,75.06,84,0.09,0.04,236.5,1.62,0.0,14.76,215,1012,96,76.58,2024,7,27,5,3,30,Summer,19.239999999999995,6.329999999999998,Warm,83.66604000000001,14.76,Calm,80.7,Light,1,0.16,Very Humid,Oppressive,Moderate,81.07724925650501,0.7798,67.43046532846715,0.1774178832116788,13.269534671532853,6778.8,0.1458
Monticello,2024-07-28,79.34,74.1,92.01,86.4,83.37,91.65,75.05,88,2.31,0.75,236.91,1.59,0.0,14.85,92,1014,96,76.21,2024,7,28,6,3,30,Summer,17.91000000000001,8.280000000000001,Warm,82.05233600000001,14.85,Calm,79.34,Very Heavy,1,3.0,Very Humid,Oppressive,Moderate,79.06258440884542,5.150600000000001,67.43046532846715,0.1774178832116788,11.909534671532853,6981.92,3.6729000000000003
Monticello,2024-07-29,79.52,74.28,88.65,84.87,82.22,88.45,75.97,89,0.1,0.06,201.51,1.59,0.0,11.12,173,1014,96,76.92,2024,7,29,0,3,31,Summer,14.370000000000005,6.230000000000004,Warm,82.316024,11.12,Calm,79.52,Light,1,0.24,Very Humid,Oppressive,Moderate,78.26700147461719,0.7395999999999998,67.43046532846715,0.1774178832116788,12.089534671532846,7077.28,0.15900000000000003
Monticello,2024-07-30,78.14,72.79,91.83,84.96,83.21,88.21,75.28,91,1.36,0.37,171.91,1.47,0.0,12.53,268,1013,96,76.05,2024,7,30,1,3,31,Summer,19.039999999999992,5.0,Warm,80.584442,12.53,Calm,78.14,Very Heavy,1,1.48,Very Humid,Oppressive,Low,77.38798717911742,3.1858000000000004,67.43046532846715,0.1774178832116788,10.70953467153285,7110.74,1.9992
Monticello,2024-07-31,79.91,72.46,93.79,85.24,81.88,89.82,75.25,87,0.1,0.04,227.36,1.56,0.0,10.78,321,1014,96,76.5,2024,7,31,2,3,31,Summer,21.330000000000013,7.939999999999998,Warm,82.755161,10.78,Calm,79.91,Light,1,0.16,Very Humid,Oppressive,Moderate,79.3233114002783,0.7578999999999998,67.43046532846715,0.1774178832116788,12.479534671532846,6952.17,0.15600000000000003
Monticello,2024-08-01,82.13,72.07,94.08,86.85,82.98,91.58,76.28,84,0.0,0.0,297.11,1.62,0.0,10.45,264,1015,96,77.81,2024,8,1,3,3,31,Summer,22.010000000000005,8.599999999999994,Warm,85.492436,10.45,Calm,82.13,No Rain,0,0.0,Very Humid,Oppressive,Moderate,80.21696386787258,0.6712999999999998,67.43046532846715,0.1774178832116788,14.699534671532845,6898.92,0.0
Monticello,2024-08-02,79.56,73.0,88.27,86.46,85.3,88.77,76.45,90,0.09,0.03,119.81,1.6,0.0,22.62,179,1013,96,77.27,2024,8,2,4,3,31,Summer,15.269999999999996,3.469999999999999,Warm,82.39932,22.62,Calm,79.56,Light,1,0.12,Very Humid,Oppressive,Low,77.58352805552849,0.722,67.43046532846715,0.1774178832116788,12.129534671532852,7160.400000000001,0.144
Monticello,2024-08-03,78.9,72.91,90.1,85.24,83.07,87.89,75.08,89,0.71,0.46,194.81,1.92,0.0,20.15,181,1010,96,76.12,2024,8,3,5,3,31,Summer,17.189999999999998,4.820000000000007,Warm,81.51393,20.15,Calm,78.9,Heavy,1,1.84,Very Humid,Oppressive,Low,79.56022277874719,1.9418000000000002,67.43046532846715,0.1774178832116788,11.469534671532855,7022.1,1.3632
Monticello,2024-08-04,78.11,73.45,88.54,84.44,82.83,86.68,74.7,90,0.34,0.06,119.37,2.23,0.0,27.42,95,1009,96,75.64,2024,8,4,6,3,31,Summer,15.090000000000003,3.8500000000000085,Warm,80.51867,27.42,Calm,78.11,Moderate,1,0.24,Very Humid,Oppressive,Low,80.2126489679072,1.1747,67.43046532846715,0.1774178832116788,10.67953467153285,7029.9,0.7582000000000001
Monticello,2024-08-05,75.43,73.65,77.77,80.31,78.8,83.86,72.83,92,3.5,0.31,30.52,9.81,0.02,42.55,19,1000,96,73.57,2024,8,5,0,3,32,Summer,4.11999999999999,5.060000000000002,Warm,77.07854800000001,42.529999999999994,Light,75.43,Very Heavy,1,1.24,Very Humid,Oppressive,Low,75.11983134535774,7.6639,67.43046532846715,0.1774178832116788,7.999534671532857,6939.56,34.335
Monticello,2024-08-06,82.02,75.38,91.17,81.1,78.69,84.67,73.62,77,0.01,0.01,275.19,5.13,0.05,20.8,337,1005,96,75.94,2024,8,6,1,3,32,Summer,15.790000000000006,5.980000000000004,Warm,85.074282,20.75,Light,82.02,Light,1,0.04,Humid,Oppressive,Moderate,90.49544931920373,0.8261999999999998,67.43046532846715,0.1774178832116788,14.589534671532846,6315.54,0.0513
Monticello,2024-08-07,83.11,74.14,92.75,83.95,81.19,87.3,74.89,78,0.0,0.0,295.29,2.6,0.0,16.46,312,1002,96,77.1,2024,8,7,2,3,32,Summer,18.61,6.109999999999999,Warm,86.484514,16.46,Calm,83.11,No Rain,0,0.0,Humid,Oppressive,Moderate,83.83874556136962,0.7595,67.43046532846715,0.1774178832116788,15.67953467153285,6482.58,0.0
Monticello,2024-08-08,84.04,75.38,95.16,85.83,83.08,89.06,77.11,81,0.0,0.0,248.35,1.94,0.0,13.35,186,1002,96,78.89,2024,8,8,3,3,32,Summer,19.78,5.980000000000004,Warm,87.79289200000001,13.35,Calm,84.04,No Rain,0,0.0,Very Humid,Oppressive,Moderate,82.0221418101121,0.7796000000000003,67.43046532846715,0.1774178832116788,16.609534671532856,6807.240000000001,0.0
Monticello,2024-08-09,84.21,77.59,93.81,86.73,84.52,89.08,78.32,83,0.0,0.0,220.66,2.1,0.0,14.88,175,1007,96,79.81,2024,8,9,4,3,32,Summer,16.22,4.560000000000002,Warm,88.10211899999999,14.88,Calm,84.21,No Rain,0,0.0,Very Humid,Oppressive,Moderate,80.99145192745739,0.7944999999999997,67.43046532846715,0.1774178832116788,16.779534671532844,6989.429999999999,0.0
Monticello,2024-08-10,80.4,74.64,93.33,86.3,84.16,88.77,75.91,87,0.2,0.19,183.75,2.35,0.0,10.89,191,1011,96,77.1,2024,8,10,5,3,32,Summer,18.689999999999998,4.609999999999999,Warm,83.38584,10.89,Calm,80.4,Moderate,1,0.76,Very Humid,Oppressive,Low,81.23150418811818,1.0140000000000002,67.43046532846715,0.1774178832116788,12.969534671532855,6994.8,0.47000000000000003
Monticello,2024-08-11,81.09,75.02,93.18,86.03,83.61,88.95,76.48,87,0.0,0.0,205.42,2.02,0.0,10.76,179,1012,96,77.69,2024,8,11,6,3,32,Summer,18.16000000000001,5.340000000000003,Warm,84.273939,10.76,Calm,81.09,No Rain,0,0.0,Very Humid,Oppressive,Moderate,79.89617101181736,0.6353000000000002,67.43046532846715,0.1774178832116788,13.659534671532853,7054.83,0.0
Monticello,2024-08-12,83.53,75.6,94.39,86.97,84.11,90.48,75.07,78,0.0,0.0,277.36,1.63,0.0,10.78,296,1011,96,77.33,2024,8,12,0,3,33,Summer,18.790000000000006,6.3700000000000045,Warm,87.01262200000001,10.78,Calm,83.53,No Rain,0,0.0,Humid,Oppressive,Moderate,80.88115456094656,0.7417000000000001,67.43046532846715,0.1774178832116788,16.09953467153285,6515.34,0.0
Monticello,2024-08-13,82.96,73.45,93.87,87.33,84.58,90.18,74.21,77,0.0,0.0,263.48,1.79,0.0,12.12,264,1011,96,76.59,2024,8,13,1,3,33,Summer,20.42,5.6000000000000085,Warm,86.253136,12.12,Calm,82.96,No Rain,0,0.0,Humid,Oppressive,Moderate,80.98294258988665,0.7195999999999997,67.43046532846715,0.1774178832116788,15.529534671532844,6387.919999999999,0.0
Monticello,2024-08-14,83.21,74.07,94.5,87.19,84.6,89.74,74.63,78,0.0,0.0,245.14,2.03,0.0,11.7,336,1011,96,76.95,2024,8,14,2,3,33,Summer,20.430000000000007,5.140000000000001,Warm,86.610254,11.7,Calm,83.21,No Rain,0,0.0,Humid,Oppressive,Moderate,82.18909680850135,0.7416999999999996,67.43046532846715,0.1774178832116788,15.779534671532844,6490.379999999999,0.0
Monticello,2024-08-15,81.68,74.98,92.35,86.94,84.56,89.76,74.64,81,0.0,0.0,232.21,2.08,0.0,13.65,47,1011,96,76.55,2024,8,15,3,3,33,Summer,17.36999999999999,5.200000000000003,Warm,84.802064,13.65,Calm,81.68,No Rain,0,0.0,Very Humid,Oppressive,Moderate,83.83231429161341,0.6672000000000002,67.43046532846715,0.1774178832116788,14.249534671532857,6616.080000000001,0.0
Monticello,2024-08-16,79.29,70.54,91.65,86.53,83.46,89.83,71.08,78,0.01,0.01,279.77,1.43,0.0,12.68,100,1013,96,73.46,2024,8,16,4,3,33,Summer,21.11,6.3700000000000045,Warm,81.681246,12.68,Calm,79.29,Light,1,0.04,Humid,Oppressive,Moderate,82.87421540219202,0.5417000000000003,67.43046532846715,0.1774178832116788,11.859534671532856,6184.620000000001,0.0143
Monticello,2024-08-17,79.42,66.92,93.15,86.27,83.1,89.67,69.52,74,0.0,0.0,272.34,1.54,0.0,7.85,183,1012,96,72.48,2024,8,17,5,3,33,Summer,26.230000000000004,6.570000000000007,Warm,81.720364,7.85,Calm,79.42,No Rain,0,0.0,Humid,Uncomfortable,Moderate,80.35357006663875,0.5326000000000001,67.43046532846715,0.1774178832116788,11.989534671532851,5877.08,0.0
Monticello,2024-08-18,81.72,71.91,93.47,86.7,84.04,89.73,73.5,78,0.0,0.0,253.8,2.16,0.0,17.25,214,1009,96,75.77,2024,8,18,6,3,33,Summer,21.560000000000002,5.689999999999998,Warm,84.736728,17.25,Calm,81.72,No Rain,0,0.0,Humid,Oppressive,Moderate,83.44799310793886,0.6724,67.43046532846715,0.1774178832116788,14.289534671532849,6374.16,0.0
Monticello,2024-08-19,80.01,73.04,91.11,86.46,84.31,89.26,73.8,82,0.48,0.35,217.8,1.93,0.0,16.66,204,1007,96,75.52,2024,8,19,0,3,34,Summer,18.069999999999993,4.950000000000003,Warm,82.71870600000001,16.66,Calm,80.01,Moderate,1,1.4,Very Humid,Oppressive,Moderate,83.73140141707371,1.5377000000000003,67.43046532846715,0.1774178832116788,12.579534671532855,6560.820000000001,0.9263999999999999
Monticello,2024-08-20,78.93,71.01,91.13,85.9,83.01,89.24,71.16,80,0.01,0.01,278.38,1.73,0.0,13.94,286,1008,96,73.42,2024,8,20,1,3,34,Summer,20.11999999999999,6.22999999999999,Warm,81.28752000000001,13.94,Calm,78.93,Light,1,0.04,Humid,Oppressive,Moderate,85.1980025547574,0.5357000000000004,67.43046532846715,0.1774178832116788,11.499534671532857,6314.400000000001,0.0173
Monticello,2024-08-21,79.98,68.86,93.42,85.91,82.71,89.44,71.09,77,0.0,0.0,270.83,1.54,0.0,9.89,69,1011,96,73.67,2024,8,21,2,3,34,Summer,24.560000000000002,6.730000000000004,Warm,82.515918,9.89,Calm,79.98,No Rain,0,0.0,Humid,Oppressive,Moderate,82.07856087806778,0.5606000000000002,67.43046532846715,0.1774178832116788,12.549534671532854,6158.46,0.0
Monticello,2024-08-22,77.65,72.68,86.65,85.06,82.58,87.01,73.09,86,0.73,0.41,175.1,2.48,0.0,18.05,40,1013,96,74.37,2024,8,22,3,3,34,Summer,13.969999999999999,4.430000000000007,Warm,79.82107,18.05,Calm,77.65,Heavy,1,1.64,Very Humid,Oppressive,Low,83.93570944956227,1.9417000000000002,67.43046532846715,0.1774178832116788,10.219534671532855,6677.900000000001,1.8104
Monticello,2024-08-23,76.82,68.81,86.02,84.31,81.84,86.94,69.89,80,0.0,0.0,234.41,2.71,0.0,16.89,43,1015,96,71.96,2024,8,23,4,3,34,Summer,17.209999999999994,5.099999999999994,Warm,78.62047999999999,16.89,Calm,76.82,No Rain,0,0.0,Humid,Uncomfortable,Moderate,89.2001802398167,0.44939999999999963,67.43046532846715,0.1774178832116788,9.389534671532843,6145.599999999999,0.0
Monticello,2024-08-24,78.2,71.31,89.22,84.57,82.45,87.37,71.32,80,0.0,0.0,199.73,2.16,0.0,12.12,35,1015,96,73.32,2024,8,24,5,3,34,Summer,17.909999999999997,4.920000000000002,Warm,80.3648,12.12,Calm,78.2,No Rain,0,0.0,Humid,Oppressive,Low,86.83625736599217,0.4964000000000002,67.43046532846715,0.1774178832116788,10.769534671532853,6256.0,0.0
Monticello,2024-08-25,78.45,71.01,89.67,84.79,82.31,87.49,72.95,84,0.0,0.0,215.46,2.1,0.0,13.67,17,1015,96,74.5,2024,8,25,6,3,34,Summer,18.659999999999997,5.179999999999993,Warm,80.79234000000001,13.67,Calm,78.45,No Rain,0,0.0,Very Humid,Oppressive,Moderate,83.76936214601,0.5065000000000002,67.43046532846715,0.1774178832116788,11.019534671532853,6589.8,0.0
Monticello,2024-08-26,79.6,74.43,88.72,85.2,83.37,87.62,75.32,87,0.01,0.01,173.23,2.17,0.0,12.21,23,1015,96,76.47,2024,8,26,0,3,35,Summer,14.289999999999992,4.25,Warm,82.35615999999999,12.21,Calm,79.6,Light,1,0.04,Very Humid,Oppressive,Low,81.21083885285071,0.5867999999999998,67.43046532846715,0.1774178832116788,12.169534671532844,6925.2,0.0217
Monticello,2024-08-27,80.23,73.74,91.11,85.37,83.32,87.76,75.56,86,0.0,0.0,179.29,1.51,0.0,10.18,115,1014,96,76.81,2024,8,27,1,3,35,Summer,17.370000000000005,4.440000000000012,Warm,83.133274,10.18,Calm,80.23,No Rain,0,0.0,Very Humid,Oppressive,Low,79.67866639358255,0.5719000000000002,67.43046532846715,0.1774178832116788,12.799534671532854,6899.780000000001,0.0
Monticello,2024-08-28,81.69,70.05,94.1,85.94,83.28,89.19,74.95,82,0.2,0.19,249.65,1.67,0.0,17.29,128,1014,96,76.77,2024,8,28,2,3,35,Summer,24.049999999999997,5.909999999999997,Warm,84.853314,17.29,Calm,81.69,Moderate,1,0.76,Very Humid,Oppressive,Moderate,81.99568644422818,1.0513,67.43046532846715,0.1774178832116788,14.259534671532847,6698.58,0.334
Monticello,2024-08-29,80.18,70.83,93.7,85.97,82.96,89.47,73.77,82,0.0,0.0,258.91,1.6,0.0,10.85,148,1015,96,75.54,2024,8,29,3,3,35,Summer,22.870000000000005,6.510000000000005,Warm,82.93470800000001,10.85,Calm,80.18,No Rain,0,0.0,Very Humid,Oppressive,Moderate,82.70889929118468,0.5730000000000004,67.43046532846715,0.1774178832116788,12.749534671532857,6574.76,0.0
Monticello,2024-08-30,80.51,70.61,93.63,86.29,83.48,89.38,72.99,80,0.0,0.0,246.07,1.39,0.0,9.33,150,1014,96,75.1,2024,8,30,4,3,35,Summer,23.019999999999996,5.8999999999999915,Warm,83.28464000000001,9.33,Calm,80.51,No Rain,0,0.0,Humid,Oppressive,Moderate,83.29936123291539,0.5811000000000003,67.43046532846715,0.1774178832116788,13.079534671532855,6440.8,0.0
Monticello,2024-08-31,80.67,72.34,92.37,86.29,83.66,89.06,73.7,81,0.0,0.0,232.77,1.29,0.0,9.44,173,1012,96,75.63,2024,8,31,5,3,35,Summer,20.03,5.400000000000006,Warm,83.522091,9.44,Calm,80.67,No Rain,0,0.0,Very Humid,Oppressive,Moderate,82.23695255418532,0.5851000000000001,67.43046532846715,0.1774178832116788,13.239534671532851,6534.27,0.0
Monticello,2024-09-01,80.46,71.26,92.59,86.13,83.43,89.17,73.71,82,0.0,0.0,245.71,1.39,0.0,10.67,160,1010,96,75.58,2024,9,1,6,3,35,Fall,21.33,5.739999999999995,Warm,83.290476,10.67,Calm,80.46,No Rain,0,0.0,Very Humid,Oppressive,Moderate,81.95485061574512,0.5785999999999997,67.43046532846715,0.1774178832116788,13.029534671532844,6597.719999999999,0.0
Monticello,2024-09-02,82.29,72.05,95.16,86.49,83.57,89.91,74.22,79,0.0,0.0,265.45,1.42,0.0,9.01,137,1009,96,76.42,2024,9,2,0,3,36,Fall,23.11,6.340000000000003,Warm,85.494003,9.01,Calm,82.29,No Rain,0,0.0,Humid,Oppressive,Moderate,81.72883037271947,0.6713000000000002,67.43046532846715,0.1774178832116788,14.859534671532856,6500.910000000001,0.0
Monticello,2024-09-03,81.18,73.99,89.44,86.41,84.43,88.54,74.26,80,0.0,0.0,202.58,2.47,0.0,16.89,83,1011,96,76.15,2024,9,3,1,3,36,Fall,15.450000000000003,4.109999999999999,Warm,84.13152000000001,16.89,Calm,81.18,No Rain,0,0.0,Humid,Oppressive,Moderate,85.90795370259853,0.6578000000000004,67.43046532846715,0.1774178832116788,13.749534671532857,6494.400000000001,0.0
Monticello,2024-09-04,77.5,72.43,83.55,84.69,83.34,86.36,70.46,79,0.0,0.0,122.53,2.5,0.02,14.65,57,1015,96,72.54,2024,9,4,2,3,36,Fall,11.11999999999999,3.019999999999996,Warm,79.45525,14.63,Calm,77.5,No Rain,0,0.0,Humid,Oppressive,Low,87.62214887172644,0.475,67.43046532846715,0.1774178832116788,10.06953467153285,6122.5,0.0
Monticello,2024-09-05,77.73,73.85,81.88,83.56,82.81,84.4,72.81,85,0.05,0.05,76.15,2.17,0.0,13.42,47,1014,96,74.2,2024,9,5,3,3,36,Fall,8.030000000000001,1.5900000000000034,Warm,79.89826500000001,13.42,Calm,77.73,Light,1,0.2,Very Humid,Oppressive,Low,83.71041796384914,0.5733000000000001,67.43046532846715,0.1774178832116788,10.299534671532854,6607.05,0.1085
Monticello,2024-09-06,75.76,74.39,77.97,82.33,81.46,83.44,73.46,93,1.28,0.34,42.89,1.48,0.0,8.48,46,1010,96,74.11,2024,9,6,4,3,36,Fall,3.5799999999999983,1.980000000000004,Warm,77.52774400000001,8.48,Calm,75.76,Very Heavy,1,1.36,Very Humid,Oppressive,Low,77.47308607785945,2.9072000000000005,67.43046532846715,0.1774178832116788,8.329534671532855,7045.68,1.8944
Monticello,2024-09-07,75.59,74.43,77.49,81.52,81.0,82.2,74.04,95,0.05,0.01,52.16,1.34,0.0,7.7,11,1008,96,74.47,2024,9,7,5,3,36,Fall,3.059999999999988,1.2000000000000028,Warm,77.342465,7.7,Calm,75.59,Light,1,0.04,Very Humid,Oppressive,Low,75.81036645038256,0.43310000000000015,67.43046532846715,0.1774178832116788,8.159534671532853,7181.05,0.067
